id,nome,uf,populacao,pib,estado_id,codigo_ibg,OID_,MUNICIPIO,UF_1,MUNICIPI_1,UF_12,OID_1,C??digo_do,Munic??pio,Estado,Ano_de_Ref,C??digo__1,Prestador,Sigla_do_P,Abrang??nc,Tipo_de_se,Natureza_j,ES001___Po,ES002___Qu,ES003___Qu,ES004___Ex,ES005___Vo,ES006___Vo,ES007___Vo,ES008___Qu,ES009___Qu,ES012___Vo,ES013___Vo,ES014___Vo,ES015___Vo,ES026___Po,ES028___Co,OID_12,C??digo__2,Munic??p_1,Estado_1,Ano_de_R_1,Prestadore,Servi??os,POP_TOT__,AG001___Po,ES001____1
2683,Monteiro,PB,30852,189702,15,2509701,161,Aparecida,PB,Monteiro,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,286,250970,Monteiro,PB,2015,[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA,??gua e Esgoto,32,77400000000,24,33700000000,19,18900000000
2685,Natuba,PB,10566,47864,15,2509909,161,Aparecida,PB,Natuba,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,288,250990,Natuba,PB,2015,"[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25099040] PREFEITURA MUNICIPAL DE NATUBA - PMN","??gua, Res. S??lidos",10,45000000000,3,44700000000,0,00000000000
2686,Nazarezinho,PB,7280,32073,15,2510006,161,Aparecida,PB,Nazarezinho,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,289,251000,Nazarezinho,PB,2015,[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA,??gua,7,31800000000,0,00000000000,0,00000000000
2590,Boa Vista,PB,6227,89887,15,2502151,161,Aparecida,PB,Boa Vista,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,199,250215,Boa Vista,PB,2015,"[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25021540] PREFEITURA MUNICIPAL DE BOA VISTA - PMBV","??gua, Res. S??lidos",6,88400000000,4,86100000000,0,00000000000
2591,Bom Jesus,PB,2400,11185,15,2502201,161,Aparecida,PB,Bom Jesus,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,200,250220,Bom Jesus,PB,2015,"[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25022040] Prefeitura Municipal de Bom Jesus - PMBJ","??gua, Res. S??lidos",2,53200000000,1,81100000000,0,00000000000
2689,Nova Palmeira,PB,4361,21062,15,2510303,161,Aparecida,PB,Nova Palmeira,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,292,251030,Nova Palmeira,PB,2015,"[25103011] Prefeitura Municipal de Nova Palmeira - PMNP, [25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25103040] Prefeitura Municipal de Nova Palmeira - PMNP","Esgoto, ??gua, Res. S??lidos",4,78400000000,0,00000000000,2,55600000000
2695,Patos,PB,100674,692747,15,2510808,161,Aparecida,PB,Patos,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,298,251080,Patos,PB,2015,"[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25108040] Secretaria Municipal de Meio Ambiente - SEMADS","??gua e Esgoto, Res. S??lidos",106,31400000000,106,31400000000,7,01700000000
2696,Paulista,PB,11788,59256,15,2510907,161,Aparecida,PB,Paulista,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,299,251090,Paulista,PB,2015,"[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25109040] Prefeitura Municipal de Paulista - PMP","??gua, Res. S??lidos",12,21600000000,4,67800000000,0,00000000000
2698,Pedra Lavrada,PB,7475,34256,15,2511103,161,Aparecida,PB,Pedra Lavrada,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,301,251110,Pedra Lavrada,PB,2015,"[25111011] Prefeitura Municipal de Pedra Lavrada - PMPL, [25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25111040] PREFEITURA MUNICIPAL DE PEDRA LAVRADA - PMPL","Esgoto, ??gua, Res. S??lidos",7,98200000000,3,70900000000,2,92800000000
2882,Lagoa do Ouro,PE,12132,54491,16,2608602,0,Araripina,PE,Lagoa do Ouro,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,475,260860,Lagoa do Ouro,PE,2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA, [26086040] SECRETARIA DE OBRAS E URBANISMO - SOU","??gua, Res. S??lidos",12,86500000000,6,85200000000,0,00000000000
3719,Equador,RN,5822,37054,20,2403400,274,??gua Nova,RN,Equador,RN,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,598,240340,Equador,RN,2015,[24081000] Companhia de ??guas e Esgotos do Rio Grande do Norte - CAERN,??gua,6,08700000000,4,70700000000,0,00000000000
2824,Capoeiras,PE,19593,92597,16,2603801,0,Araripina,PE,Capoeiras,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,419,260380,Capoeiras,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,??gua,19,99700000000,7,09200000000,0,00000000000
2883,Lagoa dos Gatos,PE,15615,65618,16,2608701,0,Araripina,PE,Lagoa dos Gatos,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,476,260870,Lagoa dos Gatos,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,??gua,16,16100000000,9,81500000000,0,00000000000
2825,Carna??ba,PE,18574,73444,16,2603900,0,Araripina,PE,Carna??ba,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,420,260390,Carna??ba,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,??gua,19,31800000000,11,97200000000,0,00000000000
2655,Jo??o Pessoa,PB,723515,9805587,15,2507507,161,Aparecida,PB,Jo??o Pessoa,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,260,250750,Jo??o Pessoa,PB,2015,"[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25075040] autarquia especial municipal de limpeza urbana - emlur","??gua e Esgoto, Res. S??lidos",791,43800000000,791,43800000000,599,22600000000
3722,Felipe Guerra,RN,5734,59098,20,2403707,274,??gua Nova,RN,Felipe Guerra,RN,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,601,240370,Felipe Guerra,RN,2015,[24081000] Companhia de ??guas e Esgotos do Rio Grande do Norte - CAERN,??gua,6,01300000000,3,47000000000,0,00000000000
2826,Carnaubeira da Penha,PE,11782,48221,16,2603926,0,Araripina,PE,Carnaubeira da Penha,PE,22,260392,Carnaubeira da Penha,PE,2015,26039211,Prefeitura Municipal de Carnaubeira da Penha,PMCP,Local,??gua e Esgoto,Administra????o p??blica direta,3.200,0,0,12,00000000000,138,00000000000,138,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,1.200,0,00000000000,421,260392,Carnaubeira da Penha,PE,2015,"[26039211] Prefeitura Municipal de Carnaubeira da Penha - PMCP, [26039240] Prefeitura Municipal - PM","??gua e Esgoto, Res. S??lidos",12,60300000000,3,20000000000,3,20000000000
2838,Cupira,PE,23390,114992,16,2605004,0,Araripina,PE,Cupira,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,433,260500,Cupira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,??gua,23,84100000000,23,84100000000,0,00000000000
627,Alto Santo,CE,16359,77096,6,2300705,39,Abaiara,CE,Alto Santo,CE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,6,230070,Alto Santo,CE,2015,[23044000] Companhia de ??gua e Esgoto do Cear??- CAGECE,??gua,16,87600000000,5,76400000000,0,00000000000
620,Abaiara,CE,10496,35974,6,2300101,39,Abaiara,CE,Abaiara,CE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,0,230010,Abaiara,CE,2015,[23044000] Companhia de ??gua e Esgoto do Cear??- CAGECE,??gua,11,35700000000,3,82900000000,0,00000000000
2599,Cabaceiras,PB,5035,25104,15,2503100,161,Aparecida,PB,Cabaceiras,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,207,250310,Cabaceiras,PB,2015,[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA,??gua,5,44900000000,2,46300000000,0,00000000000
2702,Picu??,PB,18222,84547,15,2511400,161,Aparecida,PB,Picu??,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,305,251140,Picu??,PB,2015,[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA,??gua,18,67000000000,13,70500000000,0,00000000000
2703,Pilar,PB,11191,49084,15,2511509,161,Aparecida,PB,Pilar,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,306,251150,Pilar,PB,2015,"[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25115040] secretaria de infra estrutura - seinfra","??gua, Res. S??lidos",11,78600000000,7,84700000000,0,00000000000
3723,Fernando Pedroza,RN,2854,14967,20,2403756,274,??gua Nova,RN,Fernando Pedroza,RN,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,602,240375,Fernando Pedroza,RN,2015,[24081000] Companhia de ??guas e Esgotos do Rio Grande do Norte - CAERN,??gua,3,03700000000,2,63500000000,0,00000000000
690,Horizonte,CE,55187,995679,6,2305233,39,Abaiara,CE,Horizonte,CE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,68,230523,Horizonte,CE,2015,"[23044000] Companhia de ??gua e Esgoto do Cear??- CAGECE, [23052340] SECRETARIA DE INFRA-ESTRUTURA - SEINFRA","??gua e Esgoto, Res. S??lidos",63,36500000000,43,74500000000,4,35200000000
2708,Pocinhos,PB,17032,76516,15,2512002,161,Aparecida,PB,Pocinhos,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,311,251200,Pocinhos,PB,2015,"[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25120040] Prefeitura Municipal de Pocinhos - PMP","??gua, Res. S??lidos",18,27200000000,0,00000000000,0,00000000000
3830,Serrinha dos Pintos,RN,4540,20458,20,2413557,274,??gua Nova,RN,Serrinha dos Pintos,RN,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,705,241355,Serrinha dos Pintos,RN,2015,[24081000] Companhia de ??guas e Esgotos do Rio Grande do Norte - CAERN,??gua,4,79700000000,2,54000000000,0,00000000000
2779,Umbuzeiro,PB,9298,42430,15,2517001,161,Aparecida,PB,Umbuzeiro,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,374,251700,Umbuzeiro,PB,2015,"[25170011] Prefeitura Municipal de Umbuzeiro - PMU, [25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25170040] Prefeitura Municipal de Umbuzeiro - PMU","Esgoto, ??gua, Res. S??lidos",9,88900000000,1,36000000000,1,00000000000
2709,Po??o Dantas,PB,3751,15157,15,2512036,161,Aparecida,PB,Po??o Dantas,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,312,251203,Po??o Dantas,PB,2015,"[25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25120340] Prefeitura Municipal de Po??o Dantas - PMPD","??gua, Res. S??lidos",3,77800000000,796,00000000000,0,00000000000
2710,Po??o de Jos?? de Moura,PB,3978,19170,15,2512077,161,Aparecida,PB,Po??o de Jos?? de Moura,PB,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,313,251207,Po??o de Jos?? de Moura,PB,2015,"[25120711] Prefeitura Municipal de Po??o de Jos?? de Moura - PMPJM, [25075000] Companhia de ??guas e Esgotos da Para??ba - CAGEPA, [25120740] Prefeitura Municipal de Po??o de Jos?? de Moura - PMPJM","??gua, ??gua, Res. S??lidos",4,24500000000,3,95300000000,0,00000000000
714,Jaguaruana,CE,32236,238068,6,2307007,39,Abaiara,CE,Jaguaruana,CE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,88,230700,Jaguaruana,CE,2015,[23044000] Companhia de ??gua e Esgoto do Cear??- CAGECE,??gua,33,46900000000,13,64200000000,0,00000000000
2952,Taquaritinga do Norte,PE,24903,116456,16,2615003,0,Araripina,PE,Taquaritinga do Norte,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,545,261500,Taquaritinga do Norte,PE,2015,"[26150011] Prefeitura Municipal de Taquaritinga do Norte - PMTN, [26116000] Companhia Pernambucana de Saneamento - COMPESA, [26150040] Secretaria de Obras e Urbanismo - SEURB","Esgoto, ??gua, Res. S??lidos",27,59200000000,8,63000000000,23,00000000000
3755,Lajes,RN,10381,52056,20,2406700,274,??gua Nova,RN,Lajes,RN,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,632,240670,Lajes,RN,2015,"[24081000] Companhia de ??guas e Esgotos do Rio Grande do Norte - CAERN, [24067040] Secretaria de Obras e Servi??os Urbanos - SEMOS","??gua e Esgoto, Res. S??lidos",11,15100000000,8,84000000000,6,17900000000
2842,Exu,PE,31636,155144,16,2605301,0,Araripina,PE,Exu,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,437,260530,Exu,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,??gua,31,92800000000,18,48100000000,0,00000000000
2953,Terezinha,PE,6737,32115,16,2615102,0,Araripina,PE,Terezinha,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,546,261510,Terezinha,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,??gua,7,05700000000,3,60200000000,0,00000000000
2853,Granito,PE,6855,39731,16,2606309,0,Araripina,PE,Granito,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,448,260630,Granito,PE,2015,"[26063011] Prefeitura Municipal de Granito - PMG, [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto, ??gua",7,30800000000,3,75600000000,3,36800000000
2854,Gravat??PE,76458,473161,16,2606408,0,Araripina,PE,Gravat??PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,449,260640,Gravat??PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,??gua e Esgoto,81,89300000000,81,89300000000,1,51200000000
2962,Venturosa,PE,16052,90988,16,2616001,0,Araripina,PE,Venturosa,PE,0,0,,,0,0,,,,,,,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,0,0,0,00000000000,0,00000000000,0,00000000000,0,00000000000,,0,00000000000,555,261600,Venturosa,PE,2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA, [26160040] PREFEITURA MUNICIPAL DE VENTUROSA - PMV","??gua, Res. S??lidos",17,87000000000,8,99200000000,0,00000000000
